wallet_id,reason,metric,value
0x5636faeee9e1e8c01e257b64126bf24d62b2ef87,Unexpected behaviour due to max_holding_days,max_holding_days,1094.503824
0x5636faeee9e1e8c01e257b64126bf24d62b2ef87,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,196323.0585
0x5636faeee9e1e8c01e257b64126bf24d62b2ef87,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,147.3194726
0x5636faeee9e1e8c01e257b64126bf24d62b2ef87,Unexpected behaviour due to avg_holding_days,avg_holding_days,625.7692443
0x5636faeee9e1e8c01e257b64126bf24d62b2ef87,Unexpected behaviour due to num_deposits,num_deposits,4.0
0x5aa64cb99b189602e4bff5f167f1747b84029159,Unexpected behaviour due to min_holding_days,min_holding_days,1019.71845
0x5aa64cb99b189602e4bff5f167f1747b84029159,Unexpected behaviour due to max_holding_days,max_holding_days,1019.71845
0x5aa64cb99b189602e4bff5f167f1747b84029159,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,292.237599
0x5aa64cb99b189602e4bff5f167f1747b84029159,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x5aa64cb99b189602e4bff5f167f1747b84029159,Unexpected behaviour due to avg_holding_days,avg_holding_days,1019.71845
0x5aa64cb99b189602e4bff5f167f1747b84029159,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x5cbd62cf1ad269da4a0c8dec607a3ba9296fc954,Unexpected behaviour due to min_holding_days,min_holding_days,0.010474537
0x5cbd62cf1ad269da4a0c8dec607a3ba9296fc954,Unexpected behaviour due to max_holding_days,max_holding_days,241.0021032
0x5cbd62cf1ad269da4a0c8dec607a3ba9296fc954,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1189771.044
0x5cbd62cf1ad269da4a0c8dec607a3ba9296fc954,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,4656.161283
0x5cbd62cf1ad269da4a0c8dec607a3ba9296fc954,Unexpected behaviour due to avg_holding_days,avg_holding_days,97.2500412
0x5cbd62cf1ad269da4a0c8dec607a3ba9296fc954,Unexpected behaviour due to num_deposits,num_deposits,472.0
0x5e59835da4d27fcaadd27ab8411299054ae02093,Unexpected behaviour due to min_holding_days,min_holding_days,0.002430556
0x5e59835da4d27fcaadd27ab8411299054ae02093,Unexpected behaviour due to max_holding_days,max_holding_days,320.301782
0x5e59835da4d27fcaadd27ab8411299054ae02093,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1645204.174
0x5e59835da4d27fcaadd27ab8411299054ae02093,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,47468.40013
0x5e59835da4d27fcaadd27ab8411299054ae02093,Unexpected behaviour due to avg_holding_days,avg_holding_days,132.1504321
0x5e59835da4d27fcaadd27ab8411299054ae02093,Unexpected behaviour due to num_deposits,num_deposits,832.0
0x69e676afca6a2ecce23b893a6b02e46446289ced,Unexpected behaviour due to min_holding_days,min_holding_days,350.0966898
0x69e676afca6a2ecce23b893a6b02e46446289ced,Unexpected behaviour due to max_holding_days,max_holding_days,350.0966898
0x69e676afca6a2ecce23b893a6b02e46446289ced,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,188.974538
0x69e676afca6a2ecce23b893a6b02e46446289ced,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x69e676afca6a2ecce23b893a6b02e46446289ced,Unexpected behaviour due to avg_holding_days,avg_holding_days,350.0966898
0x69e676afca6a2ecce23b893a6b02e46446289ced,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x6b91da84682281c4bbe2da1696e6fad0c3c5a380,Unexpected behaviour due to min_holding_days,min_holding_days,1027.971059
0x6b91da84682281c4bbe2da1696e6fad0c3c5a380,Unexpected behaviour due to max_holding_days,max_holding_days,1027.971059
0x6b91da84682281c4bbe2da1696e6fad0c3c5a380,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,582.558664
0x6b91da84682281c4bbe2da1696e6fad0c3c5a380,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x6b91da84682281c4bbe2da1696e6fad0c3c5a380,Unexpected behaviour due to avg_holding_days,avg_holding_days,1027.971059
0x6b91da84682281c4bbe2da1696e6fad0c3c5a380,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x6cfb75fe0da6a268fb5db67ebf7237229a659d9c,Unexpected behaviour due to min_holding_days,min_holding_days,0.003240741
0x6cfb75fe0da6a268fb5db67ebf7237229a659d9c,Unexpected behaviour due to max_holding_days,max_holding_days,1060.559116
0x6cfb75fe0da6a268fb5db67ebf7237229a659d9c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,300054.7775
0x6cfb75fe0da6a268fb5db67ebf7237229a659d9c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,54494.02605
0x6cfb75fe0da6a268fb5db67ebf7237229a659d9c,Unexpected behaviour due to avg_holding_days,avg_holding_days,582.8284847
0x6cfb75fe0da6a268fb5db67ebf7237229a659d9c,Unexpected behaviour due to num_deposits,num_deposits,44.0
0x6d90562e565640725c9d57848c1fee90dc5adf16,Unexpected behaviour due to min_holding_days,min_holding_days,5.005925926
0x6d90562e565640725c9d57848c1fee90dc5adf16,Unexpected behaviour due to max_holding_days,max_holding_days,1077.581517
0x6d90562e565640725c9d57848c1fee90dc5adf16,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,259238.5385
0x6d90562e565640725c9d57848c1fee90dc5adf16,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,125955.7404
0x6d90562e565640725c9d57848c1fee90dc5adf16,Unexpected behaviour due to avg_holding_days,avg_holding_days,541.2937217
0x6d90562e565640725c9d57848c1fee90dc5adf16,Unexpected behaviour due to num_deposits,num_deposits,4.0
0x6dec25d7be9bf6c6fc302977629f2e801e98611c,Unexpected behaviour due to min_holding_days,min_holding_days,356.7743647
0x6dec25d7be9bf6c6fc302977629f2e801e98611c,Unexpected behaviour due to max_holding_days,max_holding_days,356.7743647
0x6dec25d7be9bf6c6fc302977629f2e801e98611c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,627695.2616
0x6dec25d7be9bf6c6fc302977629f2e801e98611c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x6dec25d7be9bf6c6fc302977629f2e801e98611c,Unexpected behaviour due to avg_holding_days,avg_holding_days,356.7743647
0x6dec25d7be9bf6c6fc302977629f2e801e98611c,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x6fc18dd08f8e7adc27d868d84a84deb47d5347ca,Unexpected behaviour due to min_holding_days,min_holding_days,0.000231481
0x6fc18dd08f8e7adc27d868d84a84deb47d5347ca,Unexpected behaviour due to max_holding_days,max_holding_days,268.3129808
0x6fc18dd08f8e7adc27d868d84a84deb47d5347ca,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1095723.998
0x6fc18dd08f8e7adc27d868d84a84deb47d5347ca,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,2798.693618
0x6fc18dd08f8e7adc27d868d84a84deb47d5347ca,Unexpected behaviour due to avg_holding_days,avg_holding_days,134.1368627
0x6fc18dd08f8e7adc27d868d84a84deb47d5347ca,Unexpected behaviour due to num_deposits,num_deposits,1264.0
0x6fdf0567ef72740fcbe872f8315fe63f02b278f1,Unexpected behaviour due to min_holding_days,min_holding_days,5.9428125
0x6fdf0567ef72740fcbe872f8315fe63f02b278f1,Unexpected behaviour due to max_holding_days,max_holding_days,37.88201389
0x6fdf0567ef72740fcbe872f8315fe63f02b278f1,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,829472.9972
0x6fdf0567ef72740fcbe872f8315fe63f02b278f1,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,104426.3659
0x6fdf0567ef72740fcbe872f8315fe63f02b278f1,Unexpected behaviour due to avg_holding_days,avg_holding_days,16.62853395
0x6fdf0567ef72740fcbe872f8315fe63f02b278f1,Unexpected behaviour due to num_deposits,num_deposits,6.0
0x72a8fea614cffe2f0a52a73a7faf45b0025410f9,Unexpected behaviour due to min_holding_days,min_holding_days,75.88805556
0x72a8fea614cffe2f0a52a73a7faf45b0025410f9,Unexpected behaviour due to max_holding_days,max_holding_days,1062.576964
0x72a8fea614cffe2f0a52a73a7faf45b0025410f9,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,255722.8568
0x72a8fea614cffe2f0a52a73a7faf45b0025410f9,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,119490.9624
0x72a8fea614cffe2f0a52a73a7faf45b0025410f9,Unexpected behaviour due to avg_holding_days,avg_holding_days,815.6345144
0x72a8fea614cffe2f0a52a73a7faf45b0025410f9,Unexpected behaviour due to num_deposits,num_deposits,8.0
0x75592081d5fc1c38d2da8098dfe535cadbe39425,Unexpected behaviour due to min_holding_days,min_holding_days,0.005613426
0x75592081d5fc1c38d2da8098dfe535cadbe39425,Unexpected behaviour due to max_holding_days,max_holding_days,319.9986401
0x75592081d5fc1c38d2da8098dfe535cadbe39425,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,5922381.906
0x75592081d5fc1c38d2da8098dfe535cadbe39425,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,49540.22055
0x75592081d5fc1c38d2da8098dfe535cadbe39425,Unexpected behaviour due to avg_holding_days,avg_holding_days,59.3239367
0x75592081d5fc1c38d2da8098dfe535cadbe39425,Unexpected behaviour due to num_deposits,num_deposits,156.0
0x777ba383e74062dd7948a61471267e8e4370ea39,Unexpected behaviour due to min_holding_days,min_holding_days,1063.777032
0x777ba383e74062dd7948a61471267e8e4370ea39,Unexpected behaviour due to max_holding_days,max_holding_days,1063.777032
0x777ba383e74062dd7948a61471267e8e4370ea39,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,800.117701
0x777ba383e74062dd7948a61471267e8e4370ea39,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x777ba383e74062dd7948a61471267e8e4370ea39,Unexpected behaviour due to avg_holding_days,avg_holding_days,1063.777032
0x777ba383e74062dd7948a61471267e8e4370ea39,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,Unexpected behaviour due to min_holding_days,min_holding_days,238.0808102
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,Unexpected behaviour due to max_holding_days,max_holding_days,978.2368036
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,20116.47385
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,10259.21562
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,Unexpected behaviour due to avg_holding_days,avg_holding_days,608.1588069
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,Unexpected behaviour due to num_deposits,num_deposits,4.0
0x7cd19613c2a8fd69f8e52a549e905c0aaf2a79e4,Unexpected behaviour due to min_holding_days,min_holding_days,0.000648148
0x7cd19613c2a8fd69f8e52a549e905c0aaf2a79e4,Unexpected behaviour due to max_holding_days,max_holding_days,1075.951822
0x7cd19613c2a8fd69f8e52a549e905c0aaf2a79e4,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,255886.1674
0x7cd19613c2a8fd69f8e52a549e905c0aaf2a79e4,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,26041.70359
0x7cd19613c2a8fd69f8e52a549e905c0aaf2a79e4,Unexpected behaviour due to avg_holding_days,avg_holding_days,398.1947275
0x7cd19613c2a8fd69f8e52a549e905c0aaf2a79e4,Unexpected behaviour due to num_deposits,num_deposits,148.0
0x7e668bb222b88539d89f47d7e60f69e2f9b1c440,Unexpected behaviour due to min_holding_days,min_holding_days,0.003530093
0x7e668bb222b88539d89f47d7e60f69e2f9b1c440,Unexpected behaviour due to max_holding_days,max_holding_days,208.7287282
0x7e668bb222b88539d89f47d7e60f69e2f9b1c440,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,10561666.44
0x7e668bb222b88539d89f47d7e60f69e2f9b1c440,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1904527.045
0x7e668bb222b88539d89f47d7e60f69e2f9b1c440,Unexpected behaviour due to avg_holding_days,avg_holding_days,22.58102144
0x7e668bb222b88539d89f47d7e60f69e2f9b1c440,Unexpected behaviour due to num_deposits,num_deposits,452.0
0x7f5461588d23ca2c83b20f5e637c438d06f015f2,Unexpected behaviour due to min_holding_days,min_holding_days,1164.220602
0x7f5461588d23ca2c83b20f5e637c438d06f015f2,Unexpected behaviour due to max_holding_days,max_holding_days,1164.220602
0x7f5461588d23ca2c83b20f5e637c438d06f015f2,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,20481.357
0x7f5461588d23ca2c83b20f5e637c438d06f015f2,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x7f5461588d23ca2c83b20f5e637c438d06f015f2,Unexpected behaviour due to avg_holding_days,avg_holding_days,1164.220602
0x7f5461588d23ca2c83b20f5e637c438d06f015f2,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x7e33bb2995697f898bc429548a8c9731aca65c38,Unexpected behaviour due to min_holding_days,min_holding_days,1.426875
0x7e33bb2995697f898bc429548a8c9731aca65c38,Unexpected behaviour due to max_holding_days,max_holding_days,1166.119676
0x7e33bb2995697f898bc429548a8c9731aca65c38,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,386773.3945
0x7e33bb2995697f898bc429548a8c9731aca65c38,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,133325.8992
0x7e33bb2995697f898bc429548a8c9731aca65c38,Unexpected behaviour due to avg_holding_days,avg_holding_days,777.2296528
0x7e33bb2995697f898bc429548a8c9731aca65c38,Unexpected behaviour due to num_deposits,num_deposits,6.0
0x7f98f327d099b0407b668a8fd0758d7170df1458,Unexpected behaviour due to min_holding_days,min_holding_days,0.004861111
0x7f98f327d099b0407b668a8fd0758d7170df1458,Unexpected behaviour due to max_holding_days,max_holding_days,1154.921469
0x7f98f327d099b0407b668a8fd0758d7170df1458,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,658339.4994
0x7f98f327d099b0407b668a8fd0758d7170df1458,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,98285.52967
0x7f98f327d099b0407b668a8fd0758d7170df1458,Unexpected behaviour due to avg_holding_days,avg_holding_days,425.0673811
0x7f98f327d099b0407b668a8fd0758d7170df1458,Unexpected behaviour due to num_deposits,num_deposits,34.0
0x824d366346c5a4a342886baa613bd0276913d031,Unexpected behaviour due to min_holding_days,min_holding_days,8.874618056
0x824d366346c5a4a342886baa613bd0276913d031,Unexpected behaviour due to max_holding_days,max_holding_days,1016.852745
0x824d366346c5a4a342886baa613bd0276913d031,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,61934.53307
0x824d366346c5a4a342886baa613bd0276913d031,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,24518.76719
0x824d366346c5a4a342886baa613bd0276913d031,Unexpected behaviour due to avg_holding_days,avg_holding_days,729.5054099
0x824d366346c5a4a342886baa613bd0276913d031,Unexpected behaviour due to num_deposits,num_deposits,14.0
0x87fc1313880d579039ac48db8b25428ed5f33c4a,Unexpected behaviour due to min_holding_days,min_holding_days,1111.075082
0x87fc1313880d579039ac48db8b25428ed5f33c4a,Unexpected behaviour due to max_holding_days,max_holding_days,1111.075082
0x87fc1313880d579039ac48db8b25428ed5f33c4a,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,310.58523
0x87fc1313880d579039ac48db8b25428ed5f33c4a,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x87fc1313880d579039ac48db8b25428ed5f33c4a,Unexpected behaviour due to avg_holding_days,avg_holding_days,1111.075082
0x87fc1313880d579039ac48db8b25428ed5f33c4a,Unexpected behaviour due to num_deposits,num_deposits,2.0
0x8669e1287f01ade2d0dc3d48da48d7ea9a1d1b25,Unexpected behaviour due to min_holding_days,min_holding_days,0.350798611
0x8669e1287f01ade2d0dc3d48da48d7ea9a1d1b25,Unexpected behaviour due to max_holding_days,max_holding_days,1172.531886
0x8669e1287f01ade2d0dc3d48da48d7ea9a1d1b25,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,3178811.659
0x8669e1287f01ade2d0dc3d48da48d7ea9a1d1b25,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,276665.6868
0x8669e1287f01ade2d0dc3d48da48d7ea9a1d1b25,Unexpected behaviour due to avg_holding_days,avg_holding_days,320.2287015
0x8669e1287f01ade2d0dc3d48da48d7ea9a1d1b25,Unexpected behaviour due to num_deposits,num_deposits,22.0
0x88f81b95eae67461b2d687343d36852f87409a7b,Unexpected behaviour due to min_holding_days,min_holding_days,0.000277778
0x88f81b95eae67461b2d687343d36852f87409a7b,Unexpected behaviour due to max_holding_days,max_holding_days,1184.697988
0x88f81b95eae67461b2d687343d36852f87409a7b,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,661566.7808
0x88f81b95eae67461b2d687343d36852f87409a7b,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,5586.880638
0x88f81b95eae67461b2d687343d36852f87409a7b,Unexpected behaviour due to avg_holding_days,avg_holding_days,674.128755
0x88f81b95eae67461b2d687343d36852f87409a7b,Unexpected behaviour due to num_deposits,num_deposits,558.0
0x8bf5937a776046d0ae120b299bb258c2affe80fc,Unexpected behaviour due to min_holding_days,min_holding_days,0.011574074
0x8bf5937a776046d0ae120b299bb258c2affe80fc,Unexpected behaviour due to max_holding_days,max_holding_days,272.2061953
0x8bf5937a776046d0ae120b299bb258c2affe80fc,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1026920.549
0x8bf5937a776046d0ae120b299bb258c2affe80fc,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,3646.057966
0x8bf5937a776046d0ae120b299bb258c2affe80fc,Unexpected behaviour due to avg_holding_days,avg_holding_days,84.09210687
0x8bf5937a776046d0ae120b299bb258c2affe80fc,Unexpected behaviour due to num_deposits,num_deposits,588.0
0x8c17fb740228c3f22a904482b42ea04da46d9cf9,Unexpected behaviour due to min_holding_days,min_holding_days,5.78704e-05
0x8c17fb740228c3f22a904482b42ea04da46d9cf9,Unexpected behaviour due to max_holding_days,max_holding_days,251.4169224
0x8c17fb740228c3f22a904482b42ea04da46d9cf9,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,871637.9502
0x8c17fb740228c3f22a904482b42ea04da46d9cf9,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1096868.205
0x8c17fb740228c3f22a904482b42ea04da46d9cf9,Unexpected behaviour due to avg_holding_days,avg_holding_days,14.47938813
0x8c17fb740228c3f22a904482b42ea04da46d9cf9,Unexpected behaviour due to num_deposits,num_deposits,144.0
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,Unexpected behaviour due to min_holding_days,min_holding_days,6.914583333
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,Unexpected behaviour due to max_holding_days,max_holding_days,6.914583333
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,747733.5699
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,235694.0814
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,Unexpected behaviour due to avg_holding_days,avg_holding_days,6.914583333
0x8da35b920fe236a757a0fad93d3a3ab8ea0a24cc,Unexpected behaviour due to num_deposits,num_deposits,2.0
